conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,normalized_text
1971591320386113955,Fri Sep 26 15:02:55 +0000 2025,16,Dengan tantangan ini apakah Purbaya bisa menjamin bahwa angka 6% tersebut akan menjadi ANGKA ASLI gambaran pertumbuhan ekonomi Negara; BUKAN HASIL REKAYASA? Bukan hal baru di Indonesia bahwa data hanyalah sebatas permainan pilihan angka di computer! Lord Have Mercy!,1971591320386113955,,,in,,0,8,1,https://x.com/undefined/status/1971591320386113955,1464448807429623817,,dengan tantangan ini apakah purbaya bisa menjamin bahwa angka tersebut akan menjadi angka asli gambaran peumbuhan ekonomi negara bukan hasil rekayasa bukan hal baru di indonesia bahwa data hanyalah sebatas permainan pilihan angka di computer lord have mercy,dengan tantangan ini apakah purbaya bisa menjamin bahwa angka tersebut akan menjadi angka asli gambaran peumbuhan ekonomi negara bukan hasil rekayasa bukan hal baru indonesia bahwa data hanyalah sebatas permainan pilihan angka computer lord have mercy
1971591103523831983,Fri Sep 26 15:02:04 +0000 2025,4,Purbaya Menkeu Tunda Pemungutan PPh 22 untuk Jaga Daya Beli Masyarakat https://t.co/Zp3wN9ytOq,1971591103523831983,,,in,,0,0,0,https://x.com/undefined/status/1971591103523831983,848614550,,purbaya menkeu tunda pemungutan pph untuk jaga daya beli masyarakat,purbaya menkeu tunda pemungutan pph untuk jaga daya beli masyarakat
1971587290112917864,Fri Sep 26 14:46:54 +0000 2025,0,Purbaya Ajak Warga Jual Dolar Tukar ke Rupiah Yakin Pelemahan Rupiah Saat Ini Hanya Sementara https://t.co/6pfrRVRBV6 lewat @tribunnews,1971587290112917864,,,in,,0,0,0,https://x.com/undefined/status/1971587290112917864,1544145887290568705,,purbaya ajak warga jual dolar tukar ke rupiah yakin pelemahan rupiah saat ini hanya sementara lewat,purbaya ajak warga jual dolar tukar rupiah yakin pelemahan rupiah saat ini hanya sementara lewat
1971225404254847289,Fri Sep 26 14:41:00 +0000 2025,0,@ysznprd @ChatibBasri @KemenkeuRI Ternyata bener dong emang aksi sepihak Himbara. Apa karena direksi Himbara pada dendam kali ya gegara disindir Menkeu males kerja dan cuman demen main golf tiap weekend? Akhirnya bikin kebijakan yg kontraproduktif dan terkesan membangkang? https://t.co/8GGDn55E1X,1971585803395731926,,ysznprd,in,,0,0,0,https://x.com/undefined/status/1971585803395731926,1927656211308240896,,ternyata bener dong emang aksi sepihak himbara apa karena direksi himbara pada dendam kali ya gegara disindir menkeu males kerja dan cuman demen main golf tiap weekend akhirnya bikin kebijakan yg kontraproduktif dan terkesan membangkang,ternyata bener dong emang aksi sepihak himbara apa karena direksi himbara pada dendam kali gegara disindir menkeu males kerja dan cuman demen main golf tiap weekend akhirnya bikin kebijakan yang kontraproduktif dan terkesan membangkang
1971585802569437353,Fri Sep 26 14:41:00 +0000 2025,0,Klaim 10.000 saldo pas download apk Shopeepay caranya: Upgrade ke Spay plus log in pake akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump https://t.co/jrJWpyIRFp https://t.co/cF7JnxTqRY,1971585802569437353,https://pbs.twimg.com/media/G1wm2CmbgAACzJ1.jpg,,in,,0,0,0,https://x.com/undefined/status/1971585802569437353,1884735513976004608,,klaim saldo pas download apk shopeepay caranya upgrade ke spay plus log in pake akun shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump,klaim saldo pas download apk shopeepay caranya upgrade spay plus log pake akun shopee amp masukin kode referral ffjwvwp diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump
1971585694327050634,Fri Sep 26 14:40:34 +0000 2025,0,Purbaya vs Rocky Gerung ,1971585694327050634,,,in,,0,0,0,https://x.com/undefined/status/1971585694327050634,62434920,,purbaya vs rocky gerung,purbaya rocky gerung
1971536098385133975,Fri Sep 26 14:30:55 +0000 2025,0,@PDI_Perjuangan Ibuk megawati ibuk puan maharani terhormat suruh Jaksa Agung periksa selidiki kasus korupsi menteri keuangan sekarang Purbaya Sadewa Ibuk megawati ibuk puan puan maharani terhormat,1971583267292995999,,PDI_Perjuangan,in,,0,0,0,https://x.com/undefined/status/1971583267292995999,1901835201262899200,,ibuk megawati ibuk puan maharani terhormat suruh jaksa agung periksa selidiki kasus korupsi menteri keuangan sekarang purbaya sadewa ibuk megawati ibuk puan puan maharani terhormat,ibuk megawati ibuk puan maharani terhormat suruh jaksa agung periksa selidiki kasus korupsi menteri keuangan sekarang purbaya sadewa ibuk megawati ibuk puan puan maharani terhormat
1971582869840834846,Fri Sep 26 14:29:21 +0000 2025,141,seandainya semua menteri kayak pak Purbaya menarik juga ya? koboi transparan dan tajam eksekusinya..,1971582869840834846,,,in,,3,9,5,https://x.com/undefined/status/1971582869840834846,707150846,,seandainya semua menteri kayak pak purbaya menarik juga ya koboi transparan dan tajam eksekusinya,seandainya semua menteri kayak pak purbaya menarik juga koboi transparan dan tajam eksekusinya
1971580939466936553,Fri Sep 26 14:21:40 +0000 2025,0,8. Buat saya stempel FIRAUN gak tepat bahkan brutal pak purbaya @KemenkeuRI ! Tapi buat pimred @mnctrijaya @gaibfiles @SINDOnews pastilah menyenangkan karena jadi bahan siarannya gimik/ goreng2 selama ini sambil ketawa2 plus hina2 pak @jokowi 7️⃣ pak purbaya! | @officialinews_,1971580939466936553,,,in,,0,0,0,https://x.com/undefined/status/1971580939466936553,218477659,,buat saya stempel firaun gak tepat bahkan brutal pak purbaya tapi buat pimred pastilah menyenangkan karena jadi bahan siarannya gimik goreng selama ini sambil ketawa plus hina pak pak purbaya,buat saya stempel firaun tidak tepat bahkan brutal pak purbaya tapi buat pimred pastilah menyenangkan karena jadi bahan siarannya gimik goreng selama ini sambil ketawa plus hina pak pak purbaya
1971534681159201012,Fri Sep 26 14:19:06 +0000 2025,13,@CNNIndonesia Kalau cuma 6% tinggal panggil BPS untuk utak-atik data (difabrikasi) terus diumumkan bahwa ekonomi tumbuh 6%. Sekarang rumusannya diganti yaitu: Kalau ekonomi Indonesia tumbuh 6% berdasarkan data yang difabrikasi Purbaya harus mundur . Berani gak??? #ResetIndonesia,1971580291698540630,,CNNIndonesia,in,,0,0,3,https://x.com/undefined/status/1971580291698540630,146692776,,kalau cuma tinggal panggil bps untuk utakatik data difabrikasi terus diumumkan bahwa ekonomi tumbuh sekarang rumusannya diganti yaitu kalau ekonomi indonesia tumbuh berdasarkan data yang difabrikasi purbaya harus mundur berani gak,kalau cuma tinggal panggil bps untuk utakatik data difabrikasi terus diumumkan bahwa ekonomi tumbuh sekarang rumusannya diganti yaitu kalau ekonomi indonesia tumbuh berdasarkan data yang difabrikasi purbaya harus mundur berani tidak
1971437220973379835,Fri Sep 26 14:16:29 +0000 2025,0,@cnbcindonesia Ya kata Purbaya orang kaya Indonesia ramai beli dolar,1971579635508097061,,cnbcindonesia,in,,0,0,0,https://x.com/undefined/status/1971579635508097061,3030238059,,ya kata purbaya orang kaya indonesia ramai beli dolar,kata purbaya orang kaya indonesia ramai beli dolar
1971579614234558646,Fri Sep 26 14:16:24 +0000 2025,2,Menkeu Purbaya jawab kritikan Rocky Gerung. https://t.co/kwnD2lY5TL,1971579614234558646,https://pbs.twimg.com/ext_tw_video_thumb/1971579469300428800/pu/img/b3eGGA9jzWt99yFw.jpg,,in,,0,0,1,https://x.com/undefined/status/1971579614234558646,1858033765454667776,,menkeu purbaya jawab kritikan rocky gerung,menkeu purbaya jawab kritikan rocky gerung
1971578535975493706,Fri Sep 26 14:12:07 +0000 2025,0,Utas Heran 1 Dana Pemda ngendap. Tahun ini tembus Rp233 triliun. Duit segede itu diem aja di bank bikin Purbaya heran. 2 Jangan buru-buru nuduh Pemda males belanja. Faktornya banyak: psikologis birokrasi sampai politik lokal. https://t.co/ZCB9hxz4sz,1971578535975493706,https://pbs.twimg.com/media/G1x0OuQaQAEjvzX.jpg,,in,,0,1,0,https://x.com/undefined/status/1971578535975493706,952430549372616704,,utas heran dana pemda ngendap tahun ini tembus rp triliun duit segede itu diem aja di bank bikin purbaya heran jangan buruburu nuduh pemda males belanja faktornya banyak psikologis birokrasi sampai politik lokal,utas heran dana pemda ngendap tahun ini tembus triliun duit segede itu diem aja bank bikin purbaya heran jangan buruburu nuduh pemda males belanja faktornya banyak psikologis birokrasi sampai politik lokal
1971578252951994669,Fri Sep 26 14:11:00 +0000 2025,0,Bonus 10.000 saldo kalauu install apk Shopeepay Caranya : Upgrade ke Spay plus log in dg akun shopee &amp; masukkan kode referral FF6JWV5WP diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump https://t.co/cziHHCFI5H,1971578252951994669,,,in,,0,0,0,https://x.com/undefined/status/1971578252951994669,791791758,,bonus saldo kalauu install apk shopeepay caranya upgrade ke spay plus log in dg akun shopee amp masukkan kode referral ffjwvwp diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump,bonus saldo kalauu install apk shopeepay caranya upgrade spay plus log dengan akun shopee amp masukkan kode referral ffjwvwp diskon promo info freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump
1971537104611274818,Fri Sep 26 14:08:20 +0000 2025,0,@kumparan Kayaknya pak purbaya ini the new Jokowi deh ... kayaknya cocok untuk jadi presiden berikutnya,1971577581716836420,,kumparan,in,,0,0,0,https://x.com/undefined/status/1971577581716836420,1861310148469497858,,kayaknya pak purbaya ini the new jokowi deh kayaknya cocok untuk jadi presiden berikutnya,kayaknya pak purbaya ini the new jokowi deh kayaknya cocok untuk jadi presiden berikutnya
1971574286705217610,Fri Sep 26 13:55:14 +0000 2025,24,September S nya apa? Klo kata pak Purbaya S nya itu Sidak,1971574286705217610,,,in,,0,2,0,https://x.com/undefined/status/1971574286705217610,2922380976,,september s nya apa klo kata pak purbaya s nya itu sidak,september nya apa kalau kata pak purbaya nya itu sidak
1971534681159201012,Fri Sep 26 13:09:00 +0000 2025,0,@CNNIndonesia yaudah bagus cepat kerjakan... Rocky Gerung nanti minta maaf tapi harus ada jaminan akan dikasih maaf sama Purbaya (penjaga uang rakyat bukan antek yahudi),1971562651223519539,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1971562651223519539,1965271257534115840,,yaudah bagus cepat kerjakan rocky gerung nanti minta maaf tapi harus ada jaminan akan dikasih maaf sama purbaya penjaga uang rakyat bukan antek yahudi,yaudah bagus cepat kerjakan rocky gerung nanti minta maaf tapi harus ada jaminan akan dikasih maaf sama purbaya penjaga uang rakyat bukan antek yahudi
1971562243910172777,Fri Sep 26 13:07:23 +0000 2025,1,Sebelumnya dalam konferensi pers APBN KiTa Edisi September 2025 di Jakarta Senin (22/9/2025) Purbaya menyatakan pemerintah tengah membidik 200 wajib pajak besar dengan potensi tunggakan mencapai Rp60 triliun. Update berita selengkapnya di Beritasatu TV BTV https://t.co/NymkyyT7zO,1971562243910172777,https://pbs.twimg.com/media/G1xlW4kWsAAqu4r.jpg,,in,,0,0,0,https://x.com/undefined/status/1971562243910172777,154102750,,sebelumnya dalam konferensi pers apbn kita edisi september di jakaa senin purbaya menyatakan pemerintah tengah membidik wajib pajak besar dengan potensi tunggakan mencapai rp triliun update berita selengkapnya di beritasatu tv btv,sebelumnya dalam konferensi pers apbn kita edisi september jakaa senin purbaya menyatakan pemerintah tengah membidik wajib pajak besar dengan potensi tunggakan mencapai triliun update berita selengkapnya beritasatu btv
1971561836932968593,Fri Sep 26 13:05:46 +0000 2025,0,VIDEO: Rocky Gerung Bilang Menkeu Cuma Juru Bayar Purbaya Bakal Kasih Pembuktian https://t.co/h3Zdxfs8Bc,1971561836932968593,https://pbs.twimg.com/media/G1xlCtPaoAElj3g.jpg,,in,,0,5,0,https://x.com/undefined/status/1971561836932968593,793719410275983361,,video rocky gerung bilang menkeu cuma juru bayar purbaya bakal kasih pembuktian,video rocky gerung bilang menkeu cuma juru bayar purbaya bakal kasih pembuktian
1971534681159201012,Fri Sep 26 13:03:27 +0000 2025,16,@CNNIndonesia kalo gak tercapai 6% suruh si purbaya ini lari keliling kantor 10x (pake jas dasi) sambil ngomong: saya tidak becus.. diulang ulang sampe selesai 10putaran.. undang semua wartawan media saat dia menjalankan hukuman tlg bilangin ya min @KemenkeuRI si baper ini ya,1971561254365040753,,CNNIndonesia,in,,0,1,3,https://x.com/undefined/status/1971561254365040753,3256890541,,kalo gak tercapai suruh si purbaya ini lari keliling kantor x pake jas dasi sambil ngomong saya tidak becus diulang ulang sampe selesai putaran undang semua waawan media saat dia menjalankan hukuman tlg bilangin ya min si baper ini ya,kalau tidak tercapai suruh purbaya ini lari keliling kantor pake jas dasi sambil ngomong saya tidak becus diulang ulang sampe selesai putaran undang semua waawan media saat dia menjalankan hukuman tlg bilangin min baper ini
1971560925850476848,Fri Sep 26 13:02:09 +0000 2025,0,Dikritik Banyak Gaya Purbaya Tagih Maaf Rocky Gerung jika Sukses Naikkan Ekonomi RI dari 5 ke 6% #rockygerung #purbaya #menkeupurbaya #beritaterkini https://t.co/GMbBwAi0m2,1971560925850476848,,,in,,0,0,0,https://x.com/undefined/status/1971560925850476848,1892110442090332162,,dikritik banyak gaya purbaya tagih maaf rocky gerung jika sukses naikkan ekonomi ri dari ke,dikritik banyak gaya purbaya tagih maaf rocky gerung jika sukses naikkan ekonomi dari
1971534681159201012,Fri Sep 26 12:58:49 +0000 2025,1,@kukuh_irianto @CNNIndonesia ditelanjangin warga di monas kyknya lebih fair deh krn liat betapa high stake nya pertaruhan ngurus negara yg udh kacau gini tp RG gak ada di posisi menjabat apapun krn dia aktivist &amp; pengamat. Tugas dia kasi insight kedepan smntr Purbaya posisinya on seats sbg menkeu,1971560088403083467,,kukuh_irianto,in,,0,1,0,https://x.com/undefined/status/1971560088403083467,1253650985458655233,,ditelanjangin warga di monas kyknya lebih fair deh krn liat betapa high stake nya pearuhan ngurus negara yg udh kacau gini tp rg gak ada di posisi menjabat apapun krn dia aktivist amp pengamat tugas dia kasi insight kedepan smntr purbaya posisinya on seats sbg menkeu,ditelanjangin warga monas kyknya lebih fair deh karena liat betapa high stake nya pearuhan ngurus negara yang udh kacau gini tapi tidak ada posisi menjabat apapun karena dia aktivist amp pengamat tugas dia kasi insight kedepan smntr purbaya posisinya seats sbg menkeu
1971559222644285902,Fri Sep 26 12:55:23 +0000 2025,0,Menkeu Purbaya dengan kebijakan moneter &amp; fiskal dikelola secara prudent @KamarullahH yakin ungkapan purbaya ekonomi tumbuh 6% akan tercapai &amp; berbading lurus dengan lapangan kerja maka ada lapagan kerja baru 2 juta pada tahun 2026. https://t.co/fnhN4ynOxK,1971559222644285902,https://pbs.twimg.com/media/G1xilAVbMAAx-tu.jpg,,in,,0,0,0,https://x.com/undefined/status/1971559222644285902,2898088374,,menkeu purbaya dengan kebijakan moneter amp fiskal dikelola secara prudent yakin ungkapan purbaya ekonomi tumbuh akan tercapai amp berbading lurus dengan lapangan kerja maka ada lapagan kerja baru juta pada tahun,menkeu purbaya dengan kebijakan moneter amp fiskal dikelola secara prudent yakin ungkapan purbaya ekonomi tumbuh akan tercapai amp berbading lurus dengan lapangan kerja maka ada lapagan kerja baru juta pada tahun
1971392579804725659,Fri Sep 26 12:53:38 +0000 2025,0,@kompascom Ngawur lagi ini Purbaya. Pemerintah pusat tidak bisa menarik dana Pemda yg ada di bank.. ini bertentangan dengan aturan desentralisasi fiskal dan Otonomi Daerah. Dana berasal dari PAD tidak bisa ditarik oleh @KemenkeuRI !,1971558782976287139,,kompascom,in,,0,1,1,https://x.com/undefined/status/1971558782976287139,1704371657690013696,,ngawur lagi ini purbaya pemerintah pusat tidak bisa menarik dana pemda yg ada di bank ini beentangan dengan aturan desentralisasi fiskal dan otonomi daerah dana berasal dari pad tidak bisa ditarik oleh,ngawur lagi ini purbaya pemerintah pusat tidak bisa menarik dana pemda yang ada bank ini beentangan dengan aturan desentralisasi fiskal dan otonomi daerah dana berasal dari pad tidak bisa ditarik oleh
1971557948406280254,Fri Sep 26 12:50:19 +0000 2025,0,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menunda penerapan pajak penghasilan (PPh) Pasal 22 sebesar 0 5 persen yang menyasara para pedagang online. Baginya tidaklah bijak jika pemungutan pajak dilakukan saat kondisi ekonomi belum pulih. Dia ogah terburu-buru apalagi https://t.co/tGa6uUwW6n,1971557948406280254,https://pbs.twimg.com/media/G1xhgCoagAAPy5O.jpg,,in,,0,0,0,https://x.com/undefined/status/1971557948406280254,46693036,,menteri keuangan menkeu purbaya yudhi sadewa menunda penerapan pajak penghasilan pph pasal sebesar persen yang menyasara para pedagang online baginya tidaklah bijak jika pemungutan pajak dilakukan saat kondisi ekonomi belum pulih dia ogah terburuburu apalagi,menteri keuangan menkeu purbaya yudhi sadewa menunda penerapan pajak penghasilan pph pasal sebesar persen yang menyasara para pedagang online baginya tidaklah bijak jika pemungutan pajak dilakukan saat kondisi ekonomi belum pulih dia ogah terburuburu apalagi
1971557765362671840,Fri Sep 26 12:49:35 +0000 2025,26,Purbaya Tantang Balik Rocky Gerung: Kalau Ekonomi Tumbuh 5-6 Persen Harus Minta Maaf ke Saya https://t.co/EK45mCaLSZ,1971557765362671840,,,in,,0,1,23,https://x.com/undefined/status/1971557765362671840,887743587579944960,,purbaya tantang balik rocky gerung kalau ekonomi tumbuh persen harus minta maaf ke saya,purbaya tantang balik rocky gerung kalau ekonomi tumbuh persen harus minta maaf saya
1971557347802915141,Fri Sep 26 12:47:56 +0000 2025,1,Purbaya Bantah Terlibat di Balik Bunga Jumbo Deposito Valas https://t.co/hf8oQU1KF3,1971557347802915141,,,in,,0,0,0,https://x.com/undefined/status/1971557347802915141,990237626,,purbaya bantah terlibat di balik bunga jumbo deposito valas,purbaya bantah terlibat balik bunga jumbo deposito valas
1971217742612332671,Fri Sep 26 12:45:48 +0000 2025,0,@P3gEl Singkat tanpa uraian Penyebabnya adalah kebijakan Purbaya @kemenkum yg menempatkan paksa 200 T di bank² BUMN .. dan kebijakan ini di akomodasi oleh BI dengan menurunkan suku bunga BI rate.,1971556812840435803,,P3gEl,in,,0,0,0,https://x.com/undefined/status/1971556812840435803,1704371657690013696,,singkat tanpa uraian penyebabnya adalah kebijakan purbaya yg menempatkan paksa t di bank bumn dan kebijakan ini di akomodasi oleh bi dengan menurunkan suku bunga bi rate,singkat tanpa uraian penyebabnya adalah kebijakan purbaya yang menempatkan paksa bank bumn dan kebijakan ini akomodasi oleh dengan menurunkan suku bunga rate
1971556610280742941,Fri Sep 26 12:45:00 +0000 2025,2,Menteri Keuangan Purbaya Yudhi Sadewa menanggapi kritik Rocky Gerung menantang untuk minta maaf jika pertumbuhan ekonomi mencapai 6%. https://t.co/IT08lIPpP3,1971556610280742941,,,in,,0,0,1,https://x.com/undefined/status/1971556610280742941,69183155,,menteri keuangan purbaya yudhi sadewa menanggapi kritik rocky gerung menantang untuk minta maaf jika peumbuhan ekonomi mencapai,menteri keuangan purbaya yudhi sadewa menanggapi kritik rocky gerung menantang untuk minta maaf jika peumbuhan ekonomi mencapai
1971555646525878650,Fri Sep 26 12:41:10 +0000 2025,1,Menteri Keuangan Purbaya Yudhi Sadewa memastikan tidak akan menaikkan tarif cukai hasil tembakau (CHT) atau cukai rokok pada 2026 mendatang. Keputusan diambil pascadiskusi dengan sejumlah pelaku industri rokok Tanah Air. #liputan6dotcom #Lip6driz #enamplus #cukairokok https://t.co/lAZOtX01fz,1971555646525878650,https://pbs.twimg.com/ext_tw_video_thumb/1971555510731075584/pu/img/VQOlgXQhNlYSSkdm.jpg,,in,,1,1,0,https://x.com/undefined/status/1971555646525878650,47596019,,menteri keuangan purbaya yudhi sadewa memastikan tidak akan menaikkan tarif cukai hasil tembakau cht atau cukai rokok pada mendatang keputusan diambil pascadiskusi dengan sejumlah pelaku industri rokok tanah air,menteri keuangan purbaya yudhi sadewa memastikan tidak akan menaikkan tarif cukai hasil tembakau cht atau cukai rokok pada mendatang keputusan diambil pascadiskusi dengan sejumlah pelaku industri rokok tanah air
1971554564802511009,Fri Sep 26 12:36:52 +0000 2025,0,Menkeu Purbaya: Makan Bergizi Gratis (MBG) dibilang bagus-bagus aja tapi ternyata enggak jelek https://t.co/LOt6zUj0XI,1971554564802511009,https://pbs.twimg.com/amplify_video_thumb/1971427805813739520/img/7jR-QIMXda_Kv7FB.jpg,,in,,0,0,0,https://x.com/undefined/status/1971554564802511009,373848200,,menkeu purbaya makan bergizi gratis mbg dibilang bagusbagus aja tapi ternyata enggak jelek,menkeu purbaya makan bergizi gratis mbg dibilang bagusbagus aja tapi ternyata enggak jelek
1971553087426060753,Fri Sep 26 12:31:00 +0000 2025,1,Dapatkan bonus 10.000 saldo pas install ap Shopeepay Caranya: Upgrade ke spay plus login dg shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump sangwon https://t.co/cziHHCGfVf https://t.co/wJPtERxjcq,1971553087426060753,https://pbs.twimg.com/media/G1xDRLlbkAA3D-r.jpg,,in,,0,0,0,https://x.com/undefined/status/1971553087426060753,791791758,,dapatkan bonus saldo pas install ap shopeepay caranya upgrade ke spay plus login dg shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump sangwon,dapatkan bonus saldo pas install shopeepay caranya upgrade spay plus login dengan shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang tasya farasya prabowo gibran jokowi purbaya erick thohir bahlil trump sangwon
1971115169846788187,Fri Sep 26 12:28:52 +0000 2025,0,@NenkMonica Teruntuk kepala BGN. Kerja enggak becus &amp; enak saja ngomong wajar kalau sampai nyawa melayang bagaimana. Nanti tak Nepalkan kepala botak kau. Kalau tidak sanggup tugas ini lebih baik terus terang biar Purbaya bagikan beras 10 Kg saja. Stop anggap enteng nyawa orang. #StopMBG,1971552551784050901,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1971552551784050901,860624234527113217,,teruntuk kepala bgn kerja enggak becus amp enak saja ngomong wajar kalau sampai nyawa melayang bagaimana nanti tak nepalkan kepala botak kau kalau tidak sanggup tugas ini lebih baik terus terang biar purbaya bagikan beras kg saja stop anggap enteng nyawa orang,teruntuk kepala bgn kerja enggak becus amp enak saja ngomong wajar kalau sampai nyawa melayang bagaimana nanti tak nepalkan kepala botak kau kalau tidak sanggup tugas ini lebih baik terus terang biar purbaya bagikan beras saja stop anggap enteng nyawa orang
1971551856288780636,Fri Sep 26 12:26:06 +0000 2025,0,Purbaya Ngaku Perlu Ngegas usai Dilantik Jadi Menkeu Ini Tujuannya https://t.co/40NOLVdABg,1971551856288780636,,,in,,0,0,0,https://x.com/undefined/status/1971551856288780636,132078023,,purbaya ngaku perlu ngegas usai dilantik jadi menkeu ini tujuannya,purbaya ngaku perlu ngegas usai dilantik jadi menkeu ini tujuannya
